comuna,titulo,precio_uf,m2_totales,m2_construidos,banos,dormitorios,antiguedad_anos,estacionamientos,jardin,piscina,quincho,condominio_cerrado,educacion,comercios,salud,url,tipo_vivienda,direccion
Pudahuel,Espaciosa Casa En Cdlv,6600.0,390.0,225.0,4,4,20,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1721603377-espaciosa-casa-en-cdlv-_JM,casa,"Los Valles, 1 - 300, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,"Se Vende Casa En Lomas De Lo Aguirre, Pudahuel",10000.0,600.0,190.0,4,4,18,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1601763177-se-vende-casa-en-lomas-de-lo-aguirre-pudahuel-_JM,casa,"Lomas de Lo Aguirre, Pudahuel, RM (Metropolitana)"
Pudahuel,Lomas De Lo Aguirre Muy Buen Estado 5d+4b,13500.0,520.0,220.0,4,5,18,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2878395278-lomas-de-lo-aguirre-muy-buen-estado-5d4b-_JM,casa,"Dona Isabel - Doña Isabel 538, Pudahuel, Santiago, Región Metropolitana, Chile, Lomas de Lo Aguirre, Pudahuel, RM (Metropolitana)"
Pudahuel,Un Oasis En Pudahuel: Hogar Ideal De 3 Dormitorios,8990.0,477.0,121.0,2,3,15,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3225398508-un-oasis-en-pudahuel-hogar-ideal-de-3-dormitorios-_JM,casa,"Los Robles, 19500 - 19800, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Bella Casa En Condominio Montes De Izarra,6000.0,242.0,130.0,3,3,8,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1710250873-bella-casa-en-condominio-montes-de-izarra-_JM,casa,"Av. Del Canal 21300, Pudahuel, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Venta En Los Canelos Con Terraza Y Piscina,7990.0,349.0,102.0,3,4,10,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1715079411-casa-en-venta-en-los-canelos-con-terraza-y-piscina-_JM,casa,"Los Canelos 19633, Pudahuel, Santiago, Chile, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Venta De 3 Dorm. En Pudahuel,7750.0,367.85,121.48,2,3,17,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1683579559-casa-en-venta-de-3-dorm-en-pudahuel-_JM,casa,"Av. Del Canal, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa De Tus Sueños :),12990.0,808.0,162.0,3,4,24,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1651811157-casa-de-tus-suenos--_JM,casa,"Patmos, Pudahuel, Lomas de Lo Aguirre, Pudahuel, RM (Metropolitana)"
Pudahuel,"Luz, Patio Y Visión: Tu Refugio En Ciudad De Los Valles",5499.0,255.0,255.0,3,4,8,2,False,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-2978946702-luz-patio-y-vision-tu-refugio-en-ciudad-de-los-valles-_JM,casa,"Av. Del Canal 21300, Pudahuel, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,"Casa En Condominio Ciudad De Los Valles, Seguridad 24/7",8290.0,290.0,135.0,3,3,5,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1702140247-casa-en-condominio-ciudad-de-los-valles-seguridad-247-_JM,casa,"Av Pedro De Aretxabala 1987, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Pudahuel: Casa 4 Dorms Y Sin Contribuciones,2934.0,162.0,123.0,3,4,41,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1674744729-pudahuel-casa-4-dorms-y-sin-contribuciones-_JM,casa,"El Cobre, 8700 - 9000, Metro Pudahuel, Pudahuel, RM (Metropolitana)"
Pudahuel,Hermosa Y Amplia Casa | Bajo Tasación | Venden Sus Dueños,13100.0,708.0,208.0,4,4,25,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3194825594-hermosa-y-amplia-casa-bajo-tasacion-venden-sus-duenos-_JM,casa,"Doña Isabel 995, Santiago, Pudahuel, Lomas de Lo Aguirre, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Pudahuel/condiciones Especiales De Financiamiento,8360.0,553.0,131.0,3,3,0,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2931761596-casa-en-pudahuelcondiciones-especiales-de-financiamiento-_JM,casa,"La Ronda 20881 Lt 13 Mz  F, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Se Vende Casa Increible: Lo Mejor De Lomas De Lo Aguirre,13500.0,697.0,228.0,3,5,22,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2892908248-se-vende-casa-increible-lo-mejor-de-lomas-de-lo-aguirre-_JM,casa,"Doña Isabel 600 - 900, Pudahuel, Lomas de Lo Aguirre, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Venta Ciudad De Los Valles,8500.0,400.0,140.0,3,4,12,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1568099933-casa-en-venta-ciudad-de-los-valles-_JM,casa,
Pudahuel,3d 2b Alto Jahuel Ii Travesía/américo Vespucio Pudahuel,3730.0,162.0,62.0,2,3,29,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1716155169-3d-2b-alto-jahuel-ii-travesiaamerico-vespucio-pudahuel-_JM,casa,
Pudahuel,¡encantadora Casa Ampliada En Venta En Pudahuel!,2026.0,74.0,70.0,1,3,33,2,True,True,True,False,True,True,False,https://portalinmobiliario.com/MLC-3169878892-encantadora-casa-ampliada-en-venta-en-pudahuel-_JM,casa,
Pudahuel,Se Vende Casa En Comuna De Pudahuel,7990.0,349.0,0.0,3,4,0,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2864347118-se-vende-casa-en-comuna-de-pudahuel-_JM,casa,
Pudahuel,Casa Ideal Residencial Y Comercial,7800.0,370.0,149.0,4,5,19,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3117022766-casa-ideal-residencial-y-comercial-_JM,casa,"Av. Las Flores 1298, Pudahuel, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Amplia Y Moderna Casa En Barrio Tranquilo Y Seguro,10990.0,643.0,243.0,4,4,11,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3000444002-amplia-y-moderna-casa-en-barrio-tranquilo-y-seguro-_JM,casa,"Casa Ciudad De Los Valles, Barrio Portico Del Valle, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Valor De Otro Mundo,11990.0,808.0,162.0,3,4,24,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1715460959-valor-de-otro-mundo-_JM,casa,"Patmos, Pudahuel, Lomas de Lo Aguirre, Pudahuel, RM (Metropolitana)"
Pudahuel,Espectacular Casa En Venta Condominio Cerrado,11200.0,390.0,200.0,4,3,12,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1698173385-espectacular-casa-en-venta-condominio-cerrado-_JM,casa,"Av Las Flores  Sn, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Impecable Casa 4d/3b - Doña Isabel - Lomas De Lo Aguirre,10300.0,464.0,150.0,3,4,4,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1645725399-impecable-casa-4d3b-dona-isabel-lomas-de-lo-aguirre-_JM,casa,"Dona Isabel - Doña Isabel 504, Pudahuel, Santiago, Chile, Lomas de Lo Aguirre, Pudahuel, RM (Metropolitana)"
Pudahuel,"Casa En Venta Lomas De Lo Aguirre, Pudahuel",12300.0,800.0,800.0,3,5,29,3,True,True,True,False,True,False,False,https://portalinmobiliario.com/MLC-3014521186-casa-en-venta-lomas-de-lo-aguirre-pudahuel-_JM,casa,"Patmos, 908, Lomas de Lo Aguirre, Pudahuel, RM (Metropolitana)"
Pudahuel,Amplia Casa En Terreno De 735m² Lomas De Lo Aguirre Pudahuel,8000.0,735.0,735.0,3,6,29,3,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3008374476-amplia-casa-en-terreno-de-735m-lomas-de-lo-aguirre-pudahuel-_JM,casa,"Patmos 600 - 900, Pudahuel, Lomas de Lo Aguirre, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa|5 Dormitorios|808 Mts2 Totales| Lomas De Lo Aguirre,12990.0,808.0,168.0,4,5,24,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1711022827-casa5-dormitorios808-mts2-totales-lomas-de-lo-aguirre-_JM,casa,"Venta Fantastica Casa |lomas De Lo Aguirre | Pudahuel, Lomas de Lo Aguirre, Pudahuel, RM (Metropolitana)"
Pudahuel,"Casa Remodelada Con Piscina (4d-4b) - Miradores, Pudahuel",7590.0,614.0,135.0,4,4,20,6,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1708442385-casa-remodelada-con-piscina-4d-4b-miradores-pudahuel-_JM,casa,"Miradores 20341, Pudahuel, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa Lomas De Lo Aguirre Pudahuel,11500.0,600.0,145.0,4,3,8,2,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-3240939634-casa-lomas-de-lo-aguirre-pudahuel-_JM,casa,"Mar Mediterráneo 501, Pudahuel, Lomas de Lo Aguirre, Pudahuel, RM (Metropolitana)"
Pudahuel,Amplia Casa Con Excelentes Accesos Y Ubicación I Pudahuel,2390.0,122.0,95.0,1,3,55,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1686875417-amplia-casa-con-excelentes-accesos-y-ubicacion-i-pudahuel-_JM,casa,"Galvarino 1062, Pudahuel, San Francisco, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Venta En Pudahuel,5100.0,250.9,157.21,2,3,35,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1676613857-casa-en-venta-en-pudahuel-_JM,casa,"Pajaritos Paradero 7/ Av. Las Torres, Laguna Sur, Pudahuel, RM (Metropolitana)"
Pudahuel,"Casa De 2 Pisos, En Barrio Consolidado, Oportunidad",2100.0,60.0,60.0,1,3,0,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1710801631-casa-de-2-pisos-en-barrio-consolidado-oportunidad-_JM,casa,"Batallones, Pudahuel, Chile, Laguna Sur, Pudahuel, RM (Metropolitana)"
Pudahuel,Se Vende Casa Exterior De Condominio  Pudahuel,6300.0,227.0,227.0,3,4,7,2,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-3240306772-se-vende-casa-exterior-de-condominio-pudahuel-_JM,casa,"Avenida El Rodeo Poniente, 2220, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Espectacular Vivienda Cdlv (82084),5980.0,200.0,111.0,3,4,9,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1718643015-espectacular-vivienda-cdlv-82084-_JM,casa,"Avenida Los Molinos 1850, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Venta Montes De Izarra Con Piscina Y Terraza,6300.0,125.0,220.0,3,3,9,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3192993168-casa-en-venta-montes-de-izarra-con-piscina-y-terraza-_JM,casa,"Montes De Izarra, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Venta Casa 4d + 3b / Ciudad De Los Valles,5500.0,206.0,131.0,3,4,18,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1650022661-venta-casa-4d-3b-ciudad-de-los-valles-_JM,casa,"Nueva Uno Sur 19800, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Amplia Casa En Condominio Ciudad De Los Valles Pudahuel,7790.0,288.0,140.0,3,3,10,2,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1694598645-amplia-casa-en-condominio-ciudad-de-los-valles-pudahuel-_JM,casa,"Ciudad De Los Valles, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Venta En Ciudad De Los Valles Con Piscina Y Jardín,7500.0,212.0,113.0,3,5,6,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3193023476-casa-en-venta-en-ciudad-de-los-valles-con-piscina-y-jardin-_JM,casa,"Camino Del Agua Con Transversal Uno, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Tu Hogar Ideal En Pudahuel: Comodidad Y Ubicación,7200.0,289.0,121.0,3,4,20,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1665755869-tu-hogar-ideal-en-pudahuel-comodidad-y-ubicacion-_JM,casa,
Pudahuel,"¡amplia Casa En Pudahuel! 4h/3b, Oportunidad Única",5200.0,206.0,125.0,3,4,18,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1709345457-amplia-casa-en-pudahuel-4h3b-oportunidad-unica-_JM,casa,"Ciudad De Los Valles, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Ciudad De Los Valles Pudahuel Casa 6d/5b Gimnasio Y Quincho,7990.0,364.0,253.0,5,6,12,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3138321296-ciudad-de-los-valles-pudahuel-casa-6d5b-gimnasio-y-quincho-_JM,casa,"Ciudad De Los Valles, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,"Vendo Casa En Ciudad De Los Valles, Pudahuel 5d 3b",9200.0,433.0,145.0,3,5,0,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1717837885-vendo-casa-en-ciudad-de-los-valles-pudahuel-5d-3b-_JM,casa,"Vendo Casa En Ciudad De Los Valles, Pudahuel, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Gran Casa 419 Mts 6d 3b Quincho Portico Del Valle Seg 24/7,8500.0,418.0,200.0,3,6,16,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3000456958-gran-casa-419-mts-6d-3b-quincho-portico-del-valle-seg-247-_JM,casa,
Pudahuel,Hogar Soñado En Condominio Privado Y Seguro,7790.0,288.0,120.0,3,3,10,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1710988685-hogar-sonado-en-condominio-privado-y-seguro-_JM,casa,"Ciudad De Los Valles, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Oportunidad Única,5250.0,215.0,130.0,3,3,11,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1711026581-oportunidad-unica-_JM,casa,"Ciudad De Los Valles, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,La Casa Perfecta Sí Existe Y Puede Ser Tuya,8100.0,336.0,154.0,3,4,11,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1719314131-la-casa-perfecta-si-existe-y-puede-ser-tuya-_JM,casa,"Ciudad De Los Valles, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,"Casa En Condominio 3d, 3b, 2e, 1q, 1p, Ciudad De Los Valles.",7170.0,581.0,108.0,3,3,10,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3225336468-casa-en-condominio-3d-3b-2e-1q-1p-ciudad-de-los-valles-_JM,casa,"Casa En Condominio 3d, 3b, 2e, 1q, 1p, Ciudad De Los Valles., Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Acogedora Casa En Condominio / Ciudad De Los Valles,5725.0,280.0,137.0,3,3,12,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3133599314-acogedora-casa-en-condominio-ciudad-de-los-valles-_JM,casa,"Av. El Canal / Supermercado Unimarc, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Condominio En Ciudad De Los Valles (95312),7500.0,367.0,121.0,3,3,7,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1714590569-casa-en-condominio-en-ciudad-de-los-valles-95312-_JM,casa,"Los Almendros 20924, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa Con Amplio Terreno En Ciudad De Los Valles,8700.0,639.0,139.0,3,3,20,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1711077959-casa-con-amplio-terreno-en-ciudad-de-los-valles-_JM,casa,"Ciudad De Los Valles, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Venta Cómoda Casa En Ciudad De Los Valles (112131),7750.0,350.0,110.0,3,3,7,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1718579309-venta-comoda-casa-en-ciudad-de-los-valles-112131-_JM,casa,"Los Almendros 20924, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,"Casa En Venta 3d, 4b, Piscina. Ciudad De Los Valles",8300.0,517.0,107.0,4,3,14,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3173936416-casa-en-venta-3d-4b-piscina-ciudad-de-los-valles-_JM,casa,
Pudahuel,Casa + Local Indep. En Av Principal/ Ciudad De Los Valles,8100.0,373.0,135.0,3,4,20,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3184922684-casa-local-indep-en-av-principal-ciudad-de-los-valles-_JM,casa,"Ciudad De Los Valles, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Venta Ciudad De Los Valles En Barrio Cerrado,7990.0,325.0,121.0,3,4,21,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1715420663-casa-en-venta-ciudad-de-los-valles-en-barrio-cerrado-_JM,casa,
Pudahuel,Hermosa Casa Al Interior  De Condominio Con Piscina,5750.0,190.0,90.0,3,3,18,1,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-3239319964-hermosa-casa-al-interior-de-condominio-con-piscina-_JM,casa,"La Vara, 21.000, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Moderna Casa Mediterrenea Ciudad De Los Valles,8350.0,364.0,200.0,4,4,12,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3201064898-moderna-casa-mediterrenea-ciudad-de-los-valles-_JM,casa,
Pudahuel,Excelente Casa Pórticos Del Valle 3d 3b Financiamiento 90%,8360.0,553.0,131.0,3,2,35,3,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3179140104-excelente-casa-porticos-del-valle-3d-3b-financiamiento-90-_JM,casa,"Pórticos Del Valle, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Venta Casa 4hab 3ba Pudahuel,8416.0,480.0,107.0,3,4,11,3,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3205793864-venta-casa-4hab-3ba-pudahuel-_JM,casa,"Nueva Dos Sur, 1099, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Se Vende Hermosa Casa 308/145 3d 3b Piscina Seguridad 24/7,8350.0,308.0,145.0,3,3,18,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1725308579-se-vende-hermosa-casa-308145-3d-3b-piscina-seguridad-247-_JM,casa,"Pórtico Del Valle Ciudad De Los Valles, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa 3 Dormitorios 3 Baños Piscina Ciudad De Los Valles,6960.0,319.0,131.0,3,3,12,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3201116274-casa-3-dormitorios-3-banos-piscina-ciudad-de-los-valles-_JM,casa,"Ciudad De Los Valles, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Venta De 3 Dorm. En Pudahuel Ciudad De Los Valles,5200.0,164.0,98.0,3,3,11,1,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1710737257-casa-en-venta-de-3-dorm-en-pudahuel-ciudad-de-los-valles-_JM,casa,"Ciudad De Los Valles, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Venta En Ciudad De Los Valles Con Jardín,8750.0,700.0,130.0,3,3,13,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3180562702-casa-en-venta-en-ciudad-de-los-valles-con-jardin-_JM,casa,"Ciudad De Los Valles, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Acogedora Casa Con Entorno Natural,5200.0,164.0,98.0,3,3,11,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1711050661-acogedora-casa-con-entorno-natural-_JM,casa,"Ciudad De Los Valles, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Encantadora Casa En Ciudad De Los Valles,6250.0,255.0,150.0,3,4,18,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3225184010-encantadora-casa-en-ciudad-de-los-valles-_JM,casa,"Encantadora Casa En Ciudad De Los Valles, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Condominio Privado - 3d 3b,4990.0,171.0,92.0,3,3,5,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1687027711-casa-en-condominio-privado-3d-3b-_JM,casa,"Quebrada La Laja, 1967, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Venta Casa En Microbarrio Ciudad De Los Valle (93336),10990.0,374.0,150.0,3,4,12,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1617952119-venta-casa-en-microbarrio-ciudad-de-los-valle-93336-_JM,casa,"Hermosa Casa En Venta 4d+2b+2e, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Oferta! Casa Nueva En Venta 3d3b (121774),7990.0,253.0,117.0,3,3,1,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1711518711-oferta-casa-nueva-en-venta-3d3b-121774-_JM,casa,"Avenida Del Canal Interior 112, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,"5950 Uf Ciudad De Los Valles/dentro De Barrio 4d,3b,2e,1p,1",5950.0,180.0,90.0,3,4,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1719374359-5950-uf-ciudad-de-los-vallesdentro-de-barrio-4d3b2e1p1-_JM,casa,"Av. Del Canal 20700 - 21000, Pudahuel, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Venta Ciudad De Los Valles (amoblada),6590.0,127.0,235.3,2,3,10,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3212116604-casa-en-venta-ciudad-de-los-valles-amoblada-_JM,casa,"Cdad. De Los Valles, Pudahuel, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Venta De 5 Dorm. En Pudahuel,7500.0,212.0,113.0,3,5,6,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1619585703-casa-en-venta-de-5-dorm-en-pudahuel-_JM,casa,"Transversal Uno Con Camino Del Agua, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Venta De 3 Dorm. En Pudahuel,6690.0,235.0,127.0,2,3,10,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1720069231-casa-en-venta-de-3-dorm-en-pudahuel-_JM,casa,"Ciudad De Los Valles, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Gran Casa Con Subterráneo En Brisas De Chicureo,53000.0,10000.0,1250.0,5,6,0,11,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1620058593-gran-casa-con-subterraneo-en-brisas-de-chicureo-_JM,casa,"Cond. Las Brisas De Chicureo, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,"Venta De Casa 3d Y 3b, Ciudad De Los Valles",8000.0,430.0,132.0,2,3,13,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1677571453-venta-de-casa-3d-y-3b-ciudad-de-los-valles-_JM,casa,"Nueva Uno Sur, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Comoda Casa Ciudad Los Valles Piscina Quincho (101209),8800.0,400.0,170.0,3,3,25,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1717516065-comoda-casa-ciudad-los-valles-piscina-quincho-101209-_JM,casa,"Ciudad De Los Valles, Pudahuel, Chile, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa En Venta De 3 Dorm. En Pudahuel,8050.0,304.0,170.0,3,3,7,2,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1619575999-casa-en-venta-de-3-dorm-en-pudahuel-_JM,casa,"Cercano A Av Los Pozos Y Av Del Canal, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Comoda Casa En Cond. Lomas De Izarra,6000.0,220.0,130.0,3,3,8,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1688503877-comoda-casa-en-cond-lomas-de-izarra-_JM,casa,"Av. Del Canal 21300, Pudahuel, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Condominio Ciudad De Los Valles - 4 Habitaciones 3 Baños,8416.0,480.0,140.0,3,4,10,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2966429088-condominio-ciudad-de-los-valles-4-habitaciones-3-banos-_JM,casa,"Nueva Dos Sur 1099, 9020000 Pudahuel, Región Metropolitana, Chile, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,En Venta Propiedad De Gran Tamaño,8300.0,658.0,133.0,3,3,18,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1698157363-en-venta-propiedad-de-gran-tamano-_JM,casa,"Cdad. De Los Valles, Pudahuel, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,"Vendo Casa En Las Brisas Oriente 1326, Pudahuel",12000.0,610.0,174.0,3,5,0,3,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2908164132-vendo-casa-en-las-brisas-oriente-1326-pudahuel-_JM,casa,"Las Brisas Ote. 1326, Pudahuel, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Espectacular Propiedad! Precio Inferior A Tasación Bancaria,8950.0,677.0,139.0,3,4,20,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2966425048-espectacular-propiedad-precio-inferior-a-tasacion-bancaria-_JM,casa,"Cdad. De Los Valles, Pudahuel, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Bella Casa Lomas De Izarra,6000.0,220.0,130.0,3,3,8,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1698695817-bella-casa-lomas-de-izarra-_JM,casa,"Av. Del Canal 21300, Pudahuel, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Ciudad De Los Valles Calle Exterior,5550.0,222.0,105.0,3,4,18,2,True,False,True,True,True,True,False,https://portalinmobiliario.com/MLC-1650062933-ciudad-de-los-valles-calle-exterior-_JM,casa,"C. Nueva Uno Sur 19800 - 20100, Pudahuel, Región Metropolitana, Chile, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
Pudahuel,Casa Interior De Condominio Pórtico Del Valle,5200.0,170.0,100.0,2,3,16,2,True,False,True,True,True,True,False,https://portalinmobiliario.com/MLC-3225349386-casa-interior-de-condominio-portico-del-valle-_JM,casa,"El Yunque 21108, Pudahuel, Ciudad de Los Valles, Pudahuel, RM (Metropolitana)"
